Driver_ID,Age,Gender,Education_Level,Income,Joining Designation,Grade,Total Business Value,LastWorkingDate,Quarterly Rating,Dateofjoining,City,MMM-YY,Quarterly Rating Increased,Income Increased,LastWorkingDate2,Churn
2181,35.0,1.0,1.0,47440.0,2.0,2.0,0.0,2020-01-19,1.0,2019-11-24,C24,2020-01-01,0,0,2020-01-19,1
2182,24.0,1.0,0.0,40437.0,1.0,1.0,7305650.0,2020-03-07,1.0,2018-07-17,C3,2020-07-01,0,0,2020-03-07,1
2183,40.0,1.0,1.0,29450.0,3.0,3.0,0.0,2020-09-19,1.0,2020-06-27,C10,2020-09-01,0,0,2020-09-19,1
2186,30.0,1.0,2.0,70246.0,1.0,2.0,8930640.0,2020-06-13,2.0,2016-08-13,C8,2020-06-01,0,0,2020-06-13,1
2187,31.0,0.0,0.0,25510.0,1.0,1.0,0.0,2019-10-28,1.0,2019-06-15,C20,2019-10-01,0,0,2019-10-28,1
2188,42.0,1.0,0.0,94440.0,4.0,4.0,386460.0,,1.0,2020-09-08,C11,2020-12-01,0,0,2020-12-29,0
2189,44.0,1.0,1.0,145116.0,2.0,4.0,21746880.0,,2.0,2013-10-23,C9,2020-12-01,0,0,2020-12-29,0
2190,28.0,0.0,1.0,62955.0,1.0,2.0,144200.0,2019-03-17,1.0,2016-04-25,C7,2019-03-01,0,0,2019-03-17,1
2191,29.0,0.0,1.0,30960.0,1.0,1.0,150040.0,,1.0,2020-10-30,C26,2020-12-01,0,0,2020-12-29,0
2192,39.0,0.0,1.0,106428.0,3.0,3.0,0.0,2020-05-04,1.0,2019-07-10,C19,2020-04-01,0,0,2020-05-04,1
2193,36.0,0.0,2.0,84266.0,3.0,3.0,13363600.0,,2.0,2019-12-12,C29,2020-12-01,1,0,2020-12-29,0
2194,36.0,1.0,0.0,90033.0,4.0,4.0,16342310.0,2020-10-07,2.0,2013-09-29,C20,2020-07-01,0,0,2020-10-07,1
2195,32.0,0.0,0.0,27262.0,2.0,2.0,0.0,2020-10-16,1.0,2020-07-07,C3,2020-10-01,0,0,2020-10-16,1
2196,36.0,0.0,1.0,116383.0,2.0,4.0,28251450.0,,1.0,2013-06-10,C25,2020-12-01,0,0,2020-12-29,0
2197,49.0,1.0,1.0,82179.0,2.0,2.0,-411250.0,2019-09-22,1.0,2018-12-02,C17,2019-09-01,0,0,2019-09-22,1
2198,48.0,1.0,0.0,82691.0,1.0,3.0,35896130.0,,4.0,2019-09-01,C14,2020-12-01,1,1,2020-12-29,0
2199,27.0,0.0,2.0,93170.0,3.0,3.0,10752230.0,,3.0,2020-02-27,C5,2020-12-01,0,0,2020-12-29,0
2200,35.0,0.0,1.0,69756.0,1.0,3.0,29040450.0,,3.0,2016-06-21,C15,2020-12-01,1,0,2020-12-29,0
2201,32.0,1.0,1.0,54631.0,2.0,2.0,1299750.0,2019-05-24,1.0,2018-10-21,C19,2019-05-01,0,0,2019-05-24,1
2202,30.0,0.0,0.0,33986.0,2.0,2.0,310000.0,,1.0,2020-09-18,C17,2020-12-01,0,0,2020-12-29,0
2203,31.0,0.0,1.0,59650.0,2.0,2.0,0.0,2020-07-18,1.0,2020-08-03,C7,2020-07-01,0,0,2020-07-18,1
2204,29.0,1.0,2.0,61879.0,1.0,1.0,7285960.0,2020-12-06,2.0,2018-01-13,C4,2020-06-01,0,0,2020-12-06,1
2205,31.0,1.0,1.0,31210.0,2.0,2.0,3747990.0,,3.0,2020-04-21,C8,2020-12-01,1,0,2020-12-29,0
2206,25.0,0.0,1.0,33391.0,1.0,1.0,357370.0,2020-02-17,1.0,2019-08-24,C5,2020-02-01,0,0,2020-02-17,1
2207,34.0,0.0,0.0,20010.0,1.0,1.0,0.0,2019-02-19,1.0,2019-06-01,C2,2019-02-01,0,0,2019-02-19,1
2208,24.0,0.0,2.0,117011.0,3.0,3.0,345010.0,,1.0,2020-05-31,C6,2020-12-01,0,0,2020-12-29,0
2209,37.0,1.0,1.0,42339.0,2.0,2.0,416990.0,2019-01-03,1.0,2018-05-01,C16,2019-03-01,0,0,2019-01-03,1
2210,39.0,0.0,1.0,112513.0,1.0,4.0,66352800.0,,4.0,2019-03-30,C26,2020-12-01,1,0,2020-12-29,0
2211,34.0,0.0,0.0,22556.0,1.0,1.0,4008780.0,2019-03-06,1.0,2018-01-19,C8,2019-06-01,0,0,2019-03-06,1
2213,58.0,1.0,1.0,29202.0,1.0,1.0,3311100.0,2019-07-27,3.0,2018-04-05,C24,2019-07-01,0,0,2019-07-27,1
2214,33.0,0.0,0.0,90020.0,2.0,2.0,1159750.0,2020-12-27,2.0,2020-11-07,C20,2020-12-01,1,0,2020-12-27,1
2215,27.0,0.0,1.0,23801.0,1.0,1.0,1282390.0,2019-04-27,1.0,2018-05-21,C6,2019-04-01,0,0,2019-04-27,1
2216,31.0,0.0,2.0,52209.0,2.0,2.0,0.0,2020-06-09,1.0,2020-01-05,C16,2020-09-01,0,0,2020-06-09,1
2217,36.0,1.0,1.0,72778.0,3.0,3.0,2512630.0,,2.0,2020-05-05,C4,2020-12-01,1,0,2020-12-29,0
2218,23.0,1.0,0.0,20984.0,1.0,1.0,150440.0,2020-04-09,1.0,2020-05-18,C18,2020-09-01,0,0,2020-04-09,1
2219,33.0,0.0,1.0,110792.0,2.0,3.0,8421010.0,2019-08-13,2.0,2017-12-19,C25,2019-08-01,0,0,2019-08-13,1
2220,38.0,0.0,1.0,59077.0,2.0,2.0,200000.0,2020-06-30,1.0,2020-01-19,C18,2020-07-01,0,0,2020-06-30,1
2221,33.0,0.0,0.0,62460.0,3.0,3.0,405920.0,2019-12-05,1.0,2019-01-28,C19,2019-05-01,0,0,2019-12-05,1
2223,42.0,0.0,1.0,35442.0,1.0,1.0,20412560.0,,3.0,2018-10-21,C13,2020-12-01,0,0,2020-12-29,0
2224,49.0,1.0,2.0,61291.0,1.0,1.0,21687570.0,,4.0,2018-08-27,C27,2020-12-01,0,0,2020-12-29,0
2225,37.0,1.0,1.0,28216.0,1.0,1.0,8277880.0,2020-11-20,2.0,2017-11-10,C1,2020-11-01,0,0,2020-11-20,1
2226,31.0,0.0,2.0,38152.0,2.0,2.0,516280.0,2020-04-18,2.0,2020-02-01,C16,2020-04-01,1,0,2020-04-18,1
2227,31.0,1.0,1.0,25357.0,1.0,1.0,2306700.0,2020-07-11,1.0,2020-04-02,C16,2020-11-01,0,0,2020-07-11,1
2228,55.0,1.0,0.0,79243.0,1.0,2.0,19504080.0,,4.0,2018-07-21,C27,2020-12-01,1,0,2020-12-29,0
2229,26.0,0.0,2.0,103305.0,3.0,3.0,0.0,2020-07-20,1.0,2020-04-05,C20,2020-07-01,0,0,2020-07-20,1
2230,35.0,0.0,2.0,65628.0,3.0,3.0,281160.0,,1.0,2020-06-09,C16,2020-12-01,0,0,2020-12-29,0
2231,34.0,1.0,0.0,78441.0,2.0,4.0,8107300.0,2019-12-23,2.0,2015-02-28,C27,2019-12-01,1,0,2019-12-23,1
2232,26.0,1.0,1.0,73207.0,1.0,2.0,13233470.0,2020-06-27,2.0,2018-06-06,C11,2020-06-01,0,0,2020-06-27,1
2233,37.0,0.0,1.0,79251.0,2.0,2.0,0.0,,1.0,2020-12-19,C8,2020-12-01,0,0,2020-12-29,0
2235,30.0,1.0,0.0,21935.0,1.0,1.0,622550.0,2019-03-30,1.0,2018-08-06,C10,2019-04-01,0,0,2019-03-30,1
2236,49.0,1.0,0.0,53572.0,1.0,2.0,3408200.0,2019-05-21,1.0,2015-09-08,C3,2019-05-01,0,0,2019-05-21,1
2238,29.0,0.0,2.0,37067.0,2.0,2.0,0.0,2020-12-13,1.0,2020-08-08,C17,2020-12-01,0,0,2020-12-13,1
2239,46.0,1.0,1.0,94485.0,3.0,3.0,0.0,,1.0,2020-11-28,C27,2020-12-01,0,0,2020-12-29,0
2240,33.0,0.0,0.0,85965.0,3.0,3.0,2201350.0,2020-12-26,3.0,2020-10-08,C5,2020-12-01,1,0,2020-12-26,1
2241,36.0,0.0,1.0,50766.0,3.0,3.0,4430300.0,,2.0,2019-11-17,C5,2020-12-01,1,0,2020-12-29,0
2242,35.0,0.0,0.0,70733.0,2.0,2.0,0.0,2019-11-03,1.0,2019-05-01,C3,2019-03-01,0,0,2019-11-03,1
2245,33.0,1.0,2.0,81348.0,2.0,2.0,0.0,2020-02-22,1.0,2020-06-02,C19,2020-02-01,0,0,2020-02-22,1
2246,28.0,1.0,2.0,43647.0,2.0,2.0,0.0,2019-11-28,1.0,2019-10-10,C2,2019-12-01,0,0,2019-11-28,1
2247,30.0,1.0,1.0,49336.0,1.0,1.0,652150.0,2019-04-30,1.0,2018-04-05,C9,2019-05-01,0,0,2019-04-30,1
2248,41.0,1.0,2.0,68830.0,2.0,2.0,0.0,2020-09-28,1.0,2020-01-05,C12,2020-10-01,0,0,2020-09-28,1
2249,38.0,1.0,1.0,86246.0,3.0,3.0,0.0,2020-05-07,1.0,2020-05-29,C2,2020-07-01,0,0,2020-05-07,1
2250,26.0,0.0,1.0,41661.0,2.0,2.0,583160.0,2020-08-03,1.0,2019-01-11,C26,2020-03-01,0,0,2020-08-03,1
2251,39.0,0.0,2.0,83604.0,2.0,3.0,19422760.0,,3.0,2013-10-23,C15,2020-12-01,1,0,2020-12-29,0
2252,37.0,1.0,1.0,101423.0,3.0,3.0,1512170.0,2019-06-05,1.0,2018-06-16,C20,2019-05-01,0,0,2019-06-05,1
2253,40.0,0.0,1.0,57872.0,1.0,2.0,5901490.0,2019-12-20,2.0,2018-08-17,C11,2019-12-01,0,0,2019-12-20,1
2254,23.0,1.0,1.0,54580.0,1.0,1.0,314880.0,,1.0,2020-07-08,C4,2020-12-01,0,0,2020-12-29,0
2255,40.0,0.0,0.0,133489.0,3.0,4.0,36398090.0,,3.0,2013-06-11,C25,2020-12-01,1,0,2020-12-29,0
2256,31.0,0.0,0.0,59644.0,2.0,2.0,3770920.0,2019-08-09,2.0,2018-07-10,C11,2019-09-01,0,0,2019-08-09,1
2257,43.0,1.0,2.0,81933.0,2.0,2.0,18076460.0,,4.0,2018-02-24,C22,2020-12-01,1,0,2020-12-29,0
2258,36.0,1.0,0.0,138520.0,3.0,3.0,13170380.0,,4.0,2019-11-28,C14,2020-12-01,1,0,2020-12-29,0
2259,41.0,0.0,2.0,89192.0,1.0,3.0,13468220.0,,2.0,2017-10-02,C4,2020-12-01,0,0,2020-12-29,0
2260,32.0,0.0,2.0,38919.0,2.0,2.0,0.0,,1.0,2020-10-10,C29,2020-12-01,0,0,2020-12-29,0
2261,25.0,1.0,1.0,22132.0,1.0,1.0,0.0,,1.0,2020-12-21,C24,2020-12-01,0,0,2020-12-29,0
2263,25.0,0.0,0.0,16216.0,1.0,1.0,2481260.0,2019-07-22,1.0,2018-07-17,C26,2019-07-01,0,0,2019-07-22,1
2264,34.0,1.0,1.0,73561.0,2.0,4.0,3981020.0,2019-09-22,1.0,2015-05-29,C15,2019-09-01,0,0,2019-09-22,1
2265,28.0,1.0,1.0,62243.0,3.0,3.0,0.0,2020-10-01,1.0,2019-08-13,C27,2020-01-01,0,0,2020-10-01,1
2267,31.0,1.0,1.0,112722.0,1.0,4.0,2945540.0,2019-06-29,1.0,2019-02-20,C23,2019-07-01,0,0,2019-06-29,1
2268,44.0,0.0,0.0,91207.0,2.0,3.0,15313810.0,,1.0,2015-01-11,C24,2020-01-01,0,0,2020-12-29,0
2269,33.0,0.0,2.0,46043.0,3.0,3.0,0.0,2020-09-15,1.0,2020-04-14,C8,2020-09-01,0,0,2020-09-15,1
2270,34.0,1.0,2.0,78164.0,3.0,3.0,232140.0,2020-12-28,1.0,2020-08-29,C9,2020-12-01,0,0,2020-12-28,1
2271,38.0,0.0,0.0,55943.0,1.0,2.0,2669780.0,2019-05-30,1.0,2018-07-28,C2,2019-06-01,0,0,2019-05-30,1
2272,46.0,1.0,1.0,96185.0,2.0,3.0,44861920.0,,4.0,2019-02-16,C5,2020-12-01,1,1,2020-12-29,0
2273,32.0,0.0,2.0,66742.0,3.0,3.0,728680.0,2020-09-28,1.0,2020-05-22,C25,2020-10-01,0,0,2020-09-28,1
2274,34.0,1.0,2.0,21154.0,1.0,1.0,116750.0,2019-04-02,1.0,2018-11-23,C24,2019-02-01,0,0,2019-04-02,1
2276,33.0,0.0,2.0,54915.0,3.0,3.0,2433060.0,,2.0,2020-07-13,C29,2020-12-01,0,0,2020-12-29,0
2277,29.0,1.0,1.0,83958.0,3.0,3.0,0.0,,1.0,2020-08-09,C25,2020-12-01,0,0,2020-12-29,0
2278,34.0,1.0,0.0,18291.0,1.0,1.0,1080540.0,2019-03-28,2.0,2018-07-27,C23,2019-03-01,0,0,2019-03-28,1
2279,27.0,1.0,2.0,83632.0,2.0,2.0,371110.0,,2.0,2020-07-11,C19,2020-12-01,0,0,2020-12-29,0
2281,31.0,0.0,2.0,51261.0,2.0,2.0,0.0,2019-10-25,1.0,2019-06-10,C13,2019-10-01,0,0,2019-10-25,1
2282,31.0,1.0,2.0,67740.0,2.0,2.0,375600.0,2019-09-15,1.0,2019-06-30,C5,2019-09-01,0,0,2019-09-15,1
2283,37.0,0.0,0.0,59764.0,1.0,2.0,23264700.0,,4.0,2017-10-11,C19,2020-12-01,0,0,2020-12-29,0
2284,31.0,0.0,0.0,49471.0,2.0,3.0,2526560.0,2019-10-14,1.0,2014-08-15,C12,2019-10-01,0,0,2019-10-14,1
2285,39.0,1.0,0.0,40142.0,2.0,2.0,0.0,2019-06-14,1.0,2018-08-07,C28,2019-06-01,0,0,2019-06-14,1
2286,34.0,1.0,1.0,30851.0,2.0,2.0,110000.0,2019-05-12,1.0,2019-07-07,C29,2019-12-01,0,0,2019-05-12,1
2287,34.0,1.0,2.0,57624.0,2.0,2.0,2025190.0,2020-09-15,1.0,2019-08-15,C28,2020-09-01,0,0,2020-09-15,1
2288,31.0,0.0,0.0,40760.0,1.0,1.0,202160.0,2019-11-04,1.0,2018-12-15,C20,2019-04-01,0,0,2019-11-04,1
2289,47.0,1.0,0.0,51339.0,1.0,2.0,11611790.0,,2.0,2018-12-01,C2,2020-12-01,0,0,2020-12-29,0
2290,32.0,1.0,2.0,57541.0,2.0,2.0,0.0,,1.0,2020-11-28,C9,2020-12-01,0,0,2020-12-29,0
2291,30.0,1.0,1.0,62204.0,1.0,2.0,0.0,2019-03-02,1.0,2018-02-28,C2,2019-02-01,0,0,2019-03-02,1
2292,30.0,0.0,0.0,12895.0,1.0,1.0,0.0,2019-01-01,1.0,2018-06-23,C15,2019-01-01,0,0,2019-01-01,1
2294,24.0,1.0,0.0,25551.0,1.0,1.0,0.0,2019-06-12,1.0,2019-09-28,C1,2019-12-01,0,0,2019-06-12,1
2295,41.0,0.0,0.0,112934.0,3.0,3.0,790560.0,2020-07-13,1.0,2019-08-11,C26,2020-07-01,0,0,2020-07-13,1
2296,25.0,0.0,0.0,14761.0,2.0,2.0,600000.0,2020-06-15,1.0,2020-01-31,C11,2020-06-01,0,0,2020-06-15,1
2298,27.0,0.0,2.0,77301.0,3.0,3.0,0.0,,1.0,2020-08-12,C15,2020-12-01,0,0,2020-12-29,0
2299,42.0,1.0,0.0,129924.0,1.0,4.0,22993970.0,,2.0,2015-11-19,C5,2020-12-01,0,0,2020-12-29,0
2300,34.0,1.0,0.0,80980.0,2.0,2.0,0.0,2019-03-10,1.0,2019-07-29,C6,2019-10-01,0,0,2019-03-10,1
2302,36.0,0.0,1.0,21530.0,2.0,2.0,0.0,2020-11-13,1.0,2020-08-05,C14,2020-11-01,0,0,2020-11-13,1
2303,35.0,0.0,1.0,103102.0,2.0,2.0,2938190.0,2020-06-26,1.0,2019-09-28,C1,2020-06-01,0,0,2020-06-26,1
2304,28.0,0.0,2.0,34461.0,3.0,3.0,0.0,2019-11-29,1.0,2019-12-09,C15,2019-12-01,0,0,2019-11-29,1
2306,31.0,1.0,1.0,40435.0,1.0,1.0,8472750.0,2020-01-19,1.0,2018-06-23,C27,2020-01-01,0,0,2020-01-19,1
2307,25.0,1.0,0.0,76455.0,1.0,1.0,0.0,,1.0,2020-06-11,C29,2020-12-01,0,0,2020-12-29,0
2308,47.0,0.0,0.0,49280.0,1.0,2.0,16350440.0,,2.0,2018-08-05,C21,2020-12-01,0,0,2020-12-29,0
2309,36.0,1.0,0.0,60982.0,2.0,2.0,0.0,2019-10-28,1.0,2019-05-31,C9,2019-10-01,0,0,2019-10-28,1
2310,31.0,0.0,2.0,23566.0,1.0,1.0,0.0,2020-02-20,1.0,2019-01-11,C6,2020-02-01,0,0,2020-02-20,1
2311,33.0,0.0,1.0,59587.0,2.0,2.0,359540.0,,1.0,2020-01-09,C20,2020-12-01,0,0,2020-12-29,0
2313,32.0,1.0,1.0,21780.0,1.0,1.0,0.0,2019-05-21,1.0,2019-05-18,C18,2019-05-01,0,0,2019-05-21,1
2314,30.0,0.0,1.0,87351.0,2.0,4.0,52296540.0,,2.0,2013-10-18,C12,2020-12-01,0,0,2020-12-29,0
2315,34.0,1.0,2.0,103060.0,3.0,3.0,0.0,2019-11-25,1.0,2019-10-14,C4,2019-11-01,0,0,2019-11-25,1
2318,34.0,1.0,2.0,46851.0,2.0,2.0,8973880.0,,4.0,2019-12-12,C26,2020-12-01,1,0,2020-12-29,0
2319,38.0,0.0,2.0,37900.0,2.0,2.0,106910.0,2019-02-23,1.0,2018-05-21,C7,2019-02-01,0,0,2019-02-23,1
2320,29.0,0.0,2.0,23334.0,1.0,1.0,399460.0,2020-07-06,1.0,2020-12-01,C28,2020-06-01,0,0,2020-07-06,1
2321,33.0,0.0,1.0,49659.0,1.0,1.0,0.0,2019-01-14,1.0,2018-12-15,C2,2019-01-01,0,0,2019-01-14,1
2322,31.0,1.0,0.0,38223.0,3.0,3.0,1886720.0,,3.0,2020-07-19,C12,2020-12-01,1,0,2020-12-29,0
2323,25.0,1.0,0.0,18770.0,1.0,1.0,0.0,2020-06-28,1.0,2020-05-05,C23,2020-07-01,0,0,2020-06-28,1
2324,34.0,0.0,2.0,41798.0,1.0,1.0,0.0,2019-01-25,1.0,2018-08-10,C19,2019-01-01,0,0,2019-01-25,1
2326,33.0,1.0,0.0,71384.0,3.0,3.0,3045080.0,2020-09-19,1.0,2019-11-28,C25,2020-09-01,0,0,2020-09-19,1
2327,35.0,1.0,0.0,65040.0,1.0,1.0,1446390.0,2020-06-28,1.0,2019-10-14,C1,2020-07-01,0,0,2020-06-28,1
2329,33.0,1.0,0.0,35939.0,1.0,1.0,302530.0,2020-07-29,1.0,2020-10-02,C10,2020-08-01,0,0,2020-07-29,1
2330,28.0,1.0,2.0,80818.0,2.0,2.0,159480.0,2020-01-11,1.0,2020-07-17,C8,2020-11-01,0,0,2020-01-11,1
2331,23.0,1.0,1.0,54235.0,2.0,2.0,0.0,,1.0,2020-09-08,C2,2020-12-01,0,0,2020-12-29,0
2332,24.0,1.0,0.0,33981.0,1.0,1.0,600330.0,2020-04-29,1.0,2019-11-21,C4,2020-05-01,0,0,2020-04-29,1
2333,41.0,0.0,0.0,59902.0,3.0,3.0,0.0,2020-07-29,1.0,2020-11-04,C7,2020-08-01,0,0,2020-07-29,1
2334,30.0,1.0,1.0,35595.0,1.0,1.0,6320460.0,,3.0,2019-11-29,C8,2020-12-01,1,0,2020-12-29,0
2335,32.0,0.0,1.0,67490.0,2.0,2.0,0.0,2019-08-31,1.0,2019-06-20,C20,2019-09-01,0,0,2019-08-31,1
2336,44.0,0.0,2.0,39054.0,1.0,1.0,155200.0,2019-10-27,1.0,2019-06-21,C6,2019-10-01,0,0,2019-10-27,1
2338,30.0,0.0,2.0,27774.0,2.0,2.0,0.0,2020-10-07,1.0,2020-12-06,C27,2020-07-01,0,0,2020-10-07,1
2339,34.0,0.0,2.0,39612.0,2.0,2.0,0.0,2020-06-07,1.0,2020-05-29,C10,2020-07-01,0,0,2020-06-07,1
2340,33.0,0.0,2.0,56687.0,2.0,2.0,116400.0,2019-02-19,1.0,2018-03-12,C28,2019-02-01,0,0,2019-02-19,1
2342,33.0,1.0,1.0,47102.0,2.0,2.0,3700850.0,2019-09-22,1.0,2018-06-18,C9,2019-09-01,0,0,2019-09-22,1
2343,25.0,1.0,2.0,89894.0,2.0,2.0,0.0,,1.0,2020-09-25,C2,2020-12-01,0,0,2020-12-29,0
2344,34.0,0.0,0.0,113197.0,3.0,3.0,5565300.0,,4.0,2020-06-21,C16,2020-12-01,1,0,2020-12-29,0
2345,25.0,0.0,2.0,131168.0,3.0,3.0,1026920.0,,2.0,2020-09-08,C27,2020-12-01,1,0,2020-12-29,0
2346,36.0,0.0,0.0,71338.0,3.0,3.0,0.0,2019-11-25,1.0,2019-10-31,C6,2019-11-01,0,0,2019-11-25,1
2347,37.0,0.0,1.0,54695.0,3.0,3.0,3627320.0,,2.0,2020-04-24,C15,2020-12-01,1,0,2020-12-29,0
2348,32.8,1.0,2.0,45009.0,1.0,1.0,0.0,,1.0,2020-11-13,C25,2020-12-01,0,0,2020-12-29,0
2350,38.0,0.0,2.0,23545.0,1.0,1.0,0.0,2019-06-02,1.0,2018-11-20,C18,2019-02-01,0,0,2019-06-02,1
2351,31.0,0.0,2.0,31124.0,1.0,1.0,0.0,2020-01-13,1.0,2019-10-19,C5,2020-01-01,0,0,2020-01-13,1
2354,32.0,0.0,0.0,92847.0,2.0,3.0,6959340.0,2019-12-31,1.0,2017-12-02,C18,2020-01-01,0,0,2019-12-31,1
2355,32.0,1.0,0.0,63315.0,2.0,2.0,1916140.0,2019-06-21,3.0,2018-09-17,C3,2019-06-01,1,0,2019-06-21,1
2356,40.0,0.0,1.0,59097.0,2.0,2.0,600000.0,2020-04-18,1.0,2020-06-01,C28,2020-04-01,0,0,2020-04-18,1
2357,34.0,1.0,1.0,24378.0,1.0,1.0,1824010.0,,1.0,2019-08-31,C4,2020-12-01,0,0,2020-12-29,0
2358,40.0,0.0,0.0,33901.0,1.0,1.0,2319860.0,2019-08-08,1.0,2018-05-26,C4,2019-08-01,0,0,2019-08-08,1
2360,24.0,1.0,1.0,93751.0,3.0,3.0,0.0,,1.0,2020-12-14,C15,2020-12-01,0,0,2020-12-29,0
2361,34.0,1.0,0.0,29642.0,1.0,1.0,0.0,2020-11-03,1.0,2019-09-11,C3,2020-03-01,0,0,2020-11-03,1
2362,43.0,1.0,0.0,56666.0,2.0,3.0,4068840.0,2020-02-23,1.0,2015-08-20,C26,2020-02-01,0,0,2020-02-23,1
2363,32.0,1.0,2.0,43282.0,2.0,2.0,0.0,2019-12-26,1.0,2019-10-31,C13,2019-12-01,0,0,2019-12-26,1
2364,38.0,0.0,2.0,131567.0,3.0,3.0,0.0,2019-02-04,1.0,2019-01-15,C11,2019-04-01,0,0,2019-02-04,1
2365,43.0,1.0,0.0,99669.0,1.0,4.0,59380670.0,,2.0,2015-07-08,C13,2020-12-01,0,0,2020-12-29,0
2366,31.0,1.0,0.0,55276.0,2.0,2.0,444720.0,2020-12-06,1.0,2020-06-02,C9,2020-06-01,0,0,2020-12-06,1
2367,49.0,1.0,0.0,56150.0,1.0,2.0,1995640.0,2019-05-30,1.0,2016-04-18,C25,2019-06-01,0,0,2019-05-30,1
2368,27.0,0.0,2.0,46397.0,2.0,2.0,0.0,2020-04-27,1.0,2020-01-03,C25,2020-04-01,0,0,2020-04-27,1
2369,31.0,0.0,0.0,14113.0,1.0,1.0,2051240.0,2020-07-11,1.0,2020-06-03,C14,2020-11-01,0,0,2020-07-11,1
2370,30.0,0.0,2.0,87710.0,3.0,3.0,0.0,2020-09-28,1.0,2020-07-17,C27,2020-10-01,0,0,2020-09-28,1
2371,43.0,1.0,1.0,35133.0,1.0,2.0,13233930.0,2020-10-07,1.0,2016-01-28,C29,2020-07-01,0,0,2020-10-07,1
2372,35.0,0.0,2.0,67219.0,3.0,3.0,172480.0,2020-10-20,1.0,2020-05-23,C24,2020-10-01,0,0,2020-10-20,1
2373,33.0,1.0,1.0,54214.0,2.0,2.0,1103230.0,2019-04-30,1.0,2018-04-12,C20,2019-05-01,0,0,2019-04-30,1
2375,41.0,0.0,1.0,15189.0,1.0,1.0,0.0,2019-06-01,1.0,2018-05-22,C3,2019-01-01,0,0,2019-06-01,1
2377,34.0,1.0,2.0,21346.0,1.0,1.0,328190.0,2019-03-17,1.0,2016-04-29,C7,2019-03-01,0,0,2019-03-17,1
2378,30.0,1.0,1.0,83916.0,3.0,3.0,0.0,,1.0,2020-04-09,C14,2020-12-01,0,0,2020-12-29,0
2379,28.0,0.0,2.0,55546.0,3.0,3.0,4817790.0,2020-11-12,1.0,2020-04-24,C15,2020-12-01,0,0,2020-11-12,1
2380,27.0,1.0,1.0,136960.0,1.0,5.0,3630130.0,2019-04-22,1.0,2017-11-28,C6,2019-04-01,0,0,2019-04-22,1
2381,48.0,0.0,1.0,77114.0,1.0,2.0,28596320.0,,2.0,2017-12-25,C19,2020-12-01,0,0,2020-12-29,0
2382,41.0,1.0,2.0,77785.0,4.0,4.0,15539040.0,,2.0,2019-11-18,C10,2020-12-01,1,0,2020-12-29,0
2384,36.0,1.0,2.0,43764.0,1.0,1.0,817680.0,2019-09-05,1.0,2018-08-20,C25,2019-05-01,0,0,2019-09-05,1
2385,40.0,1.0,2.0,57225.0,2.0,2.0,1627260.0,2019-07-19,1.0,2018-07-10,C17,2019-07-01,0,0,2019-07-19,1
2386,27.0,0.0,0.0,48747.0,1.0,1.0,5303160.0,,3.0,2020-04-19,C21,2020-12-01,1,0,2020-12-29,0
2387,32.0,0.0,1.0,65298.0,1.0,2.0,613790.0,2019-12-04,1.0,2017-06-30,C26,2019-04-01,0,0,2019-12-04,1
2388,28.0,1.0,0.0,14820.0,1.0,1.0,1039460.0,2020-10-31,1.0,2020-07-07,C9,2020-11-01,0,0,2020-10-31,1
2390,46.0,0.0,0.0,51383.0,1.0,2.0,18608140.0,,1.0,2018-05-30,C28,2020-12-01,0,1,2020-12-29,0
2391,29.0,0.0,0.0,40366.0,2.0,2.0,3313060.0,2020-02-05,2.0,2019-12-09,C26,2020-05-01,1,0,2020-02-05,1
2392,32.0,1.0,2.0,43411.0,1.0,1.0,0.0,2020-07-01,1.0,2019-08-29,C29,2020-01-01,0,0,2020-07-01,1
2393,30.0,1.0,0.0,87010.0,3.0,3.0,0.0,2020-06-10,1.0,2020-08-08,C27,2020-10-01,0,0,2020-06-10,1
2394,43.0,0.0,2.0,76562.0,2.0,3.0,5873580.0,2019-11-17,2.0,2018-12-09,C24,2019-11-01,0,0,2019-11-17,1
2395,36.0,0.0,1.0,79652.0,2.0,2.0,0.0,,1.0,2020-11-10,C20,2020-12-01,0,0,2020-12-29,0
2396,34.0,0.0,2.0,53750.0,2.0,2.0,0.0,2020-11-28,1.0,2020-06-21,C26,2020-12-01,0,0,2020-11-28,1
2397,38.0,1.0,0.0,47818.0,2.0,2.0,0.0,2020-05-15,1.0,2020-05-15,C8,2020-05-01,0,0,2020-05-15,1
2398,38.0,0.0,2.0,94809.0,2.0,4.0,14703740.0,,2.0,2019-02-06,C10,2020-12-01,1,0,2020-12-29,0
2399,29.0,1.0,2.0,67326.0,1.0,1.0,11742390.0,,3.0,2018-03-07,C23,2020-12-01,0,0,2020-12-29,0
2400,35.0,0.0,2.0,53643.0,1.0,1.0,2354140.0,2019-06-10,1.0,2015-06-08,C18,2019-10-01,0,0,2019-06-10,1
2402,29.0,0.0,2.0,29150.0,3.0,3.0,939200.0,2020-04-12,1.0,2020-07-24,C27,2020-12-01,0,0,2020-04-12,1
2403,35.0,0.0,0.0,63888.0,2.0,2.0,6301900.0,2019-09-17,3.0,2018-04-05,C25,2019-09-01,0,0,2019-09-17,1
2404,26.0,0.0,1.0,23711.0,1.0,1.0,1368970.0,2020-11-07,1.0,2019-12-12,C17,2020-07-01,0,0,2020-11-07,1
